id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,query_zip,query_latitude,query_longitude,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
C9upJUQ7iP18hax5AwPshw,factor-75-chicago-5,Factor 75,,False,https://www.yelp.com/biz/factor-75-chicago-5?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",1.0,[],,+13129294717,(312) 929-4717,1131.301730073777,60608,41.8515,-87.6694,41.85344,-87.655975,2121 S Racine Ave,,,Chicago,60608,US,IL,"['2121 S Racine Ave', 'Chicago, IL 60608']"
SQZzvdUfg5AqHcn68BAJRA,ruido-fest-chicago,Ruido Fest,https://s3-media1.fl.yelpcdn.com/bphoto/KJjOJ1PccBzVpGTf48d2yQ/o.jpg,False,https://www.yelp.com/biz/ruido-fest-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'festivals', 'title': 'Festivals'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",1.0,[],$$,,,1374.2502704292563,60608,41.8515,-87.6694,41.8628184148767,-87.6627358049154,1301 W 14th St,,,Chicago,60608,US,IL,"['1301 W 14th St', 'Chicago, IL 60608']"
o2t8EFGIpkOH6QYq5q2c3g,güeras-tacos-chicago,Güeras Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/kcHItvrxv-7rN7frpWRX8A/o.jpg,False,https://www.yelp.com/biz/g%C3%BCeras-tacos-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,[],$,,,982.169104073084,60608,41.8515,-87.6694,41.853012705896,-87.6808393291652,Corner of W 21st PL & Leavitt St,,,Chicago,60608,US,IL,"['Corner of W 21st PL & Leavitt St', 'Chicago, IL 60608']"
10qbSOoefmZO67pxamllQQ,pushcart-produce-man-chicago,Pushcart Produce Man,,False,https://www.yelp.com/biz/pushcart-produce-man-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",5.0,[],,,,1208.3115777106623,60608,41.8515,-87.6694,41.85793,-87.65762,18TH St And Allport,,,Chicago,60608,US,IL,"['18TH St And Allport', 'Chicago, IL 60608']"
ovEBBYC6HVlr7bnheFpSRg,hector-duarte-murals-chicago,Hector Duarte Murals,https://s3-media2.fl.yelpcdn.com/bphoto/sIJ6aKE5hTZZ44Ut3_tNKQ/o.jpg,False,https://www.yelp.com/biz/hector-duarte-murals-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'commissionedartists', 'title': 'Commissioned Artists'}]",5.0,[],,+13126339245,(312) 633-9245,548.20300506616,60608,41.8515,-87.6694,41.85521,-87.67363,1900 W Cullerton St,,,Chicago,60608,US,IL,"['1900 W Cullerton St', 'Chicago, IL 60608']"
0nimW3LHoDhVFgNhWOfNNw,fig-drinks-chicago,FIG Drinks,https://s3-media1.fl.yelpcdn.com/bphoto/3IHllca24ZrJG7nn4FTYBA/o.jpg,False,https://www.yelp.com/biz/fig-drinks-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",5.0,[],,+17737931035,(773) 793-1035,812.2225154443298,60608,41.8515,-87.6694,41.856693,-87.662521,1850 S Blue Island Ave,,,Chicago,60608,US,IL,"['1850 S Blue Island Ave', 'Chicago, IL 60608']"
mTp8WS68vhgSWHiAWgY3FQ,viva-food-mart-chicago,Viva Food Mart,https://s3-media3.fl.yelpcdn.com/bphoto/zt4LX6Mge7q3HtqPU3mOBA/o.jpg,False,https://www.yelp.com/biz/viva-food-mart-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'convenience', 'title': 'Convenience Stores'}]",3.0,[],,+17733765991,(773) 376-5991,550.9824869475306,60608,41.8515,-87.6694,41.85197,-87.676,2001 W Cermak Rd,,,Chicago,60608,US,IL,"['2001 W Cermak Rd', 'Chicago, IL 60608']"
_hWlaqNTxyQIoU0VMK9r9Q,el-tapatio-chicago-3,El Tapatio,,False,https://www.yelp.com/biz/el-tapatio-chicago-3?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,['delivery'],,+13128504803,(312) 850-4803,920.1119705198824,60608,41.8515,-87.6694,41.8573913574219,-87.6769027709961,2021 W 18th St,,,Chicago,60608,US,IL,"['2021 W 18th St', 'Chicago, IL 60608']"
wInsy3eCACNA8631SgiE5w,la-hacienda-brand-chicago,La Hacienda Brand,https://s3-media2.fl.yelpcdn.com/bphoto/nmoWO8CHYh6mbs3UBpa9hQ/o.jpg,False,https://www.yelp.com/biz/la-hacienda-brand-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",2.0,[],,+17732544289,(773) 254-4289,727.4874243312622,60608,41.8515,-87.6694,41.845131,-87.671409,2420 SWood St,,,Chicago,60608,US,IL,"['2420 SWood St', 'Chicago, IL 60608']"
OzTZk70wNTiSd5KqqjQwNg,bacchus-selections-chicago,Bacchus Selections,https://s3-media1.fl.yelpcdn.com/bphoto/cEJJ5faMOR-s-R6Huq6dag/o.jpg,False,https://www.yelp.com/biz/bacchus-selections-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,1,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",5.0,[],,+18669463806,(866) 946-3806,903.2323542042636,60608,41.8515,-87.6694,41.8594108521938,-87.6662917435169,1608 S Ashland Ave,,,Chicago,60608,US,IL,"['1608 S Ashland Ave', 'Chicago, IL 60608']"
8sNuhJjg7fEzVY5L7nW_kg,pacos-tacos-chicago,Paco's Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/wELK3vczjCfZ6ujCkvrsuA/o.jpg,False,https://www.yelp.com/biz/pacos-tacos-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,292,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.1,['pickup'],$,+17732471613,(773) 247-1613,1283.4387056529629,60675,41.8119,-87.6873,41.815013885498,-87.7021484375,4311 S Archer Ave,,,Chicago,60632,US,IL,"['4311 S Archer Ave', 'Chicago, IL 60632']"
5CPMzmua1XTEb-xI9os8ig,falcos-pizza-chicago,Falco's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/iEAEBxoFsVBlSd_QLKGpYQ/o.jpg,False,https://www.yelp.com/biz/falcos-pizza-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,198,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.1,"['delivery', 'pickup']",$,+17735237996,(773) 523-7996,1118.5339008578258,60675,41.8119,-87.6873,41.8202575,-87.6948115,2806 W 40th Pl,,,Chicago,60632,US,IL,"['2806 W 40th Pl', 'Chicago, IL 60632']"
rgCMC5WRAUnyCJtRn0xAJA,d-nuez-chicago-2,D' Nuez,https://s3-media3.fl.yelpcdn.com/bphoto/72g_yHHeyu3S_W5Nqdebyg/o.jpg,False,https://www.yelp.com/biz/d-nuez-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,166,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.3,"['delivery', 'pickup']",$$,+17734756245,(773) 475-6245,1064.229088747903,60675,41.8119,-87.6873,41.81845,-87.69651,4125 S Archer Ave,Fl 1,,Chicago,60632,US,IL,"['4125 S Archer Ave', 'Fl 1', 'Chicago, IL 60632']"
qf0JflS7KgbSfLqDXkv7pQ,el-rey-del-taco-and-burrito-chicago,El Rey del Taco & Burrito,https://s3-media4.fl.yelpcdn.com/bphoto/uCO61YAqig2F2NmkM_XWUg/o.jpg,False,https://www.yelp.com/biz/el-rey-del-taco-and-burrito-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,156,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"['delivery', 'pickup']",$,+17734756365,(773) 475-6365,845.6020302840622,60675,41.8119,-87.6873,41.81752,-87.694145,4157 S California,,,Chicago,60632,US,IL,"['4157 S California', 'Chicago, IL 60632']"
JDKWWB5LACT4v04IZwocCw,la-quebrada-restaurant-chicago-3,La Quebrada Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/fRjCaXorZRRqhnyGNGbNnQ/o.jpg,False,https://www.yelp.com/biz/la-quebrada-restaurant-chicago-3?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,73,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.9,['pickup'],$$,+17737374575,(773) 737-4575,1360.5010190399407,60675,41.8119,-87.6873,41.80086,-87.69434,5100 S California Ave,,,Chicago,60632,US,IL,"['5100 S California Ave', 'Chicago, IL 60632']"
LHCSMSPukERlWt-c3qGYEA,sputnik-coffee-company-chicago,Sputnik Coffee Company,https://s3-media1.fl.yelpcdn.com/bphoto/cFZobSGLoTFSm1t8Rab8Bg/o.jpg,False,https://www.yelp.com/biz/sputnik-coffee-company-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,61,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.8,[],$,+18476688075,(847) 668-8075,630.2850312120266,60675,41.8119,-87.6873,41.80669077056281,-87.69029800327534,2618 W 48th St,,,Chicago,60632,US,IL,"['2618 W 48th St', 'Chicago, IL 60632']"
C8ieeDfZW556_0Q76O506Q,waldo-cooneys-pizza-chicago,Waldo Cooney's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/IfsNz6ns1ZTioUGteTlJ-A/o.jpg,False,https://www.yelp.com/biz/waldo-cooneys-pizza-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,55,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.7,"['delivery', 'pickup']",$$,+17734340313,(773) 434-0313,1221.4463035368692,60675,41.8119,-87.6873,41.8013038635254,-87.6908187866211,2640 W 51st St,,,Chicago,60632,US,IL,"['2640 W 51st St', 'Chicago, IL 60632']"
FWG6SlZZOsWunug0lK-FFg,wendys-chicago-36,Wendy's,https://s3-media3.fl.yelpcdn.com/bphoto/fhW2VPlFSPA5Ef9lDQmaXQ/o.jpg,False,https://www.yelp.com/biz/wendys-chicago-36?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,52,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.6,"['delivery', 'pickup']",$,+17736505819,(773) 650-5819,1271.8089401880643,60675,41.8119,-87.6873,41.82316,-87.69006,2610 W Pershing,,,Chicago,60632,US,IL,"['2610 W Pershing', 'Chicago, IL 60632']"
bU-OSjctmWkwCy87z1rjWA,mcdonalds-chicago-124,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/QiDSoD9xc3aD4WEtV6qR5w/o.jpg,False,https://www.yelp.com/biz/mcdonalds-chicago-124?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,50,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.2,['delivery'],$,+17732541575,(773) 254-1575,1285.1051986621503,60675,41.8119,-87.6873,41.8230969864943,-87.6894213009068,3867 Archer Ave,,,Chicago,60632,US,IL,"['3867 Archer Ave', 'Chicago, IL 60632']"
6kZHqkNAu2rL63y04Z4XhA,piezanos-pizza-and-grinder-chicago,Piezano's Pizza & Grinder,https://s3-media4.fl.yelpcdn.com/bphoto/hOxRvZpjwdZOG7julAhVdA/o.jpg,False,https://www.yelp.com/biz/piezanos-pizza-and-grinder-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,47,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.4,"['delivery', 'pickup']",$,+17733760808,(773) 376-0808,453.39565470046915,60675,41.8119,-87.6873,41.808169,-87.6895068,2601 W 47th St,,,Chicago,60632,US,IL,"['2601 W 47th St', 'Chicago, IL 60632']"
utdsRteXMJsjZbxMc_f9BA,tom-tom-tamale-and-bakery-company-chicago,Tom Tom Tamale & Bakery Company,https://s3-media4.fl.yelpcdn.com/bphoto/8wZOkbL5ucvLq5xN9A2PEA/o.jpg,False,https://www.yelp.com/biz/tom-tom-tamale-and-bakery-company-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,46,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.4,['delivery'],$,+17735235675,(773) 523-5675,694.848675560685,60675,41.8119,-87.6873,41.80672,-87.69199,4750 S Washtenaw Ave,,,Chicago,60632,US,IL,"['4750 S Washtenaw Ave', 'Chicago, IL 60632']"
ZmBSB-_pYUK6jsLCUrjb7A,la-cecina-chicago-4,La Cecina,https://s3-media4.fl.yelpcdn.com/bphoto/Ch_LUn9aQ0BajT7gmsAxoA/o.jpg,False,https://www.yelp.com/biz/la-cecina-chicago-4?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,45,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['delivery', 'pickup']",$$,+17739279444,(773) 927-9444,1186.2460102385428,60675,41.8119,-87.6873,41.80879545088356,-87.6736065911501,1934 W 47th St,,,Chicago,60609,US,IL,"['1934 W 47th St', 'Chicago, IL 60609']"
QiXw0EK7SqDHwde6SS5BPQ,dunkin-chicago-156,Dunkin',https://s3-media4.fl.yelpcdn.com/bphoto/BVQSXST9AkPVsoaOQHwLwQ/o.jpg,False,https://www.yelp.com/biz/dunkin-chicago-156?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,38,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.8,['delivery'],$,+17734104810,(773) 410-4810,1228.1395507759164,60675,41.8119,-87.6873,41.82264091517962,-87.69075320822785,3910 S Archer Ave,,,Chicago,60632,US,IL,"['3910 S Archer Ave', 'Chicago, IL 60632']"
LjH2UEpEDyfRoscDERIZUQ,los-gallos-2-chicago,Los Gallos 2,https://s3-media1.fl.yelpcdn.com/bphoto/zAIoACByRiRnFQo-Fls3Zg/o.jpg,False,https://www.yelp.com/biz/los-gallos-2-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,37,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.3,['pickup'],$,+17732542081,(773) 254-2081,1247.1653856904354,60675,41.8119,-87.6873,41.81633,-87.70113,4252 S Archer Ave,,,Chicago,60632,US,IL,"['4252 S Archer Ave', 'Chicago, IL 60632']"
80jtastRWCLuDaeWa26ASQ,dinos-carry-outs-chicago,Dino's Carry Outs,https://s3-media3.fl.yelpcdn.com/bphoto/iS1IdExQY0rK0V5uOpjCGQ/o.jpg,False,https://www.yelp.com/biz/dinos-carry-outs-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,34,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.3,['pickup'],$,+17733764693,(773) 376-4693,1062.020039328844,60675,41.8119,-87.6873,41.8182374,-87.6971845,4135 S Archer Ave,,,Chicago,60632,US,IL,"['4135 S Archer Ave', 'Chicago, IL 60632']"
9q-RsVD3b18vaxZmKZDjQA,naples-pizza-chicago,Naples Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/w98d5GZVIvJGsDi7bcE1Zg/o.jpg,False,https://www.yelp.com/biz/naples-pizza-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,32,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"['delivery', 'pickup']",$,+17738439844,(773) 843-9844,451.5939822623638,60675,41.8119,-87.6873,41.815536,-87.685028,4300 S Western Ave,,,Chicago,60609,US,IL,"['4300 S Western Ave', 'Chicago, IL 60609']"
jsQf7AvROV1Z97wN6HlXzQ,la-fiesta-restaurant-chicago-2,La Fiesta Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/RDvXPzO6hzib3_PCbHwj3g/o.jpg,False,https://www.yelp.com/biz/la-fiesta-restaurant-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,31,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.7,"['delivery', 'pickup']",$,+17732544678,(773) 254-4678,1237.3109859575345,60675,41.8119,-87.6873,41.8164299,-87.70099,4248 S Archer Ave,,,Chicago,60632,US,IL,"['4248 S Archer Ave', 'Chicago, IL 60632']"
6QK4H9mtAaD2LfpzfASxZA,pizza-hut-chicago-4,Pizza Hut,https://s3-media2.fl.yelpcdn.com/bphoto/YyWoInquygBMVbEv6aZG3w/o.jpg,False,https://www.yelp.com/biz/pizza-hut-chicago-4?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,30,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.6,"['delivery', 'pickup']",$,+17733764700,(773) 376-4700,975.0209890417365,60675,41.8119,-87.6873,41.8088127,-87.676289,2042 W 47th St,,,Chicago,60609,US,IL,"['2042 W 47th St', 'Chicago, IL 60609']"
cGgbmHkBwUPlzQtv_akwWQ,elaines-chop-suey-chicago,Elaine's Chop Suey,https://s3-media2.fl.yelpcdn.com/bphoto/PHc_W5bxoBy7T2591GrLzQ/o.jpg,False,https://www.yelp.com/biz/elaines-chop-suey-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,30,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.4,"['delivery', 'pickup']",$,+17739274801,(773) 927-4801,890.5461309099346,60675,41.8119,-87.6873,41.8108295271005,-87.6766511954933,4512B S Damen Ave,,,Chicago,60609,US,IL,"['4512B S Damen Ave', 'Chicago, IL 60609']"
UwAp4bSOWXiqX62Zr0kEsA,the-submarine-port-chicago,The Submarine Port,https://s3-media4.fl.yelpcdn.com/bphoto/v6RHD59s7ZiLfvyuLI_ksQ/o.jpg,False,https://www.yelp.com/biz/the-submarine-port-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,27,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.8,['pickup'],$,+17737376634,(773) 737-6634,1339.1178028958554,60675,41.8119,-87.6873,41.8009510443281,-87.6936608956975,2759 W 51st St,,,Chicago,60632,US,IL,"['2759 W 51st St', 'Chicago, IL 60632']"
Jsez8_xUgZOVoj4q0iKPmA,mcdonalds-chicago-237,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/ha9pQjdvQuw493fLN_RNYA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-chicago-237?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,24,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.3,['delivery'],,+17735232865,(773) 523-2865,833.1115620078233,60675,41.8119,-87.6873,41.8084518,-87.6962242,2844 W 47th St,,,Chicago,60632,US,IL,"['2844 W 47th St', 'Chicago, IL 60632']"
ORk0F4B1pLNfg2a5mcVlHA,dulce-mami-cafe-chicago-2,Dulce Mami Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/IJRTRkYiOu-eL9B3AblMSQ/o.jpg,False,https://www.yelp.com/biz/dulce-mami-cafe-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,22,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.1,"['delivery', 'pickup']",$,+17734984409,(773) 498-4409,1242.476089789494,60675,41.8119,-87.6873,41.80081,-87.68892,2559 W 51st St,,,Chicago,60632,US,IL,"['2559 W 51st St', 'Chicago, IL 60632']"
5q0X5lqAwvscWpp6Zr0c4A,the-submarine-pier-chicago,The Submarine Pier,https://s3-media4.fl.yelpcdn.com/bphoto/fCDe03LpDo3QWlkBjYBTRA/o.jpg,False,https://www.yelp.com/biz/the-submarine-pier-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,22,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,"['delivery', 'pickup']",$,+17738904733,(773) 890-4733,1104.2204978272155,60675,41.8119,-87.6873,41.8203468322754,-87.6943969726562,4048 S Archer Ave,,,Chicago,60632,US,IL,"['4048 S Archer Ave', 'Chicago, IL 60632']"
sw5656qYKwwdXICxDro3bA,el-puerto-chicago,El Puerto,https://s3-media3.fl.yelpcdn.com/bphoto/3hE9rhKNeQS0jeb3SOmj-w/o.jpg,False,https://www.yelp.com/biz/el-puerto-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,19,"[{'alias': 'seafood', 'title': 'Seafood'}]",2.4,['delivery'],$$$,+17739400293,(773) 940-0293,1125.896279359653,60675,41.8119,-87.6873,41.8083907642104,-87.7000427143945,3018 W 47th St,,,Chicago,60632,US,IL,"['3018 W 47th St', 'Chicago, IL 60632']"
jqTV0Nto8lrPW6Em4XHDgQ,el-campestre-chicago,El Campestre,https://s3-media2.fl.yelpcdn.com/bphoto/5tnww1eCKI8QVMi4bVafhQ/o.jpg,False,https://www.yelp.com/biz/el-campestre-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,19,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.7,"['delivery', 'pickup']",$,+17739271333,(773) 927-1333,1210.6215546997212,60675,41.8119,-87.6873,41.816654,-87.7003289,4226 S Archer Ave,,,Chicago,60632,US,IL,"['4226 S Archer Ave', 'Chicago, IL 60632']"
oomWnb1X3gOUuhnPWG55ag,narys-grill-and-pizza-chicago,Nary's Grill & Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/RetiT5Ta8a7dyDtVcYgEsQ/o.jpg,False,https://www.yelp.com/biz/narys-grill-and-pizza-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,18,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.7,"['delivery', 'pickup']",,+17735236400,(773) 523-6400,1216.3081807553956,60675,41.8119,-87.6873,41.8166065,-87.7004064,4230 S Archer Ave,,,Chicago,60632,US,IL,"['4230 S Archer Ave', 'Chicago, IL 60632']"
